"ii","Dim2","rr","Val"
"isr","omt","CAN",0.00126299035906023
"isr","omt","USA",0.0376969956489618
"isr","omt","MEX",0.00124147308024802
"isr","omt","BRA",0.00921845771186554
"isr","omt","RUS",0.000123784363084183
"isr","omt","LAM",0.00547174075923342
"isr","omt","EUR",0.0365894885236576
"isr","omt","ROE",0.0014064698959486
"isr","omt","ASI",0.000125992593949778
"isr","omt","REA",0.000346895824745616
"isr","omt","ANZ",0.000616876135383425
"isr","omt","MES",0.00496054343945001
"isr","omt","AFR",0.00250206374568232
"isr","omt","IDZ",0.000124878034748107
"isr","vol","CHN",0.00988004234497729
"isr","vol","JPN",0.00200302120396808
"isr","vol","KOR",3.93396920439341E-5
"isr","vol","TWN",6.09262139763975E-5
"isr","vol","IND",0.00390274460973377
"isr","vol","CAN",0.000802633797482837
"isr","vol","USA",0.0010832958383895
"isr","vol","MEX",0.000295113793468483
"isr","vol","BRA",0.00732160433451374
"isr","vol","RUS",0.00144304617813924
"isr","vol","LAM",0.00590343332610103
"isr","vol","EUR",0.0171586206804463
"isr","vol","ROE",0.00430053629310623
"isr","vol","ASI",0.00471797767333755
"isr","vol","REA",0.000972713150805062
"isr","vol","ANZ",0.000770500645161058
"isr","vol","MES",0.00251541404535142
"isr","vol","AFR",0.00489382914090078
"isr","vol","IDZ",0.00107658349743335
"isr","mil","CHN",0.00367920845542582
"isr","mil","JPN",0.00262521742791098
"isr","mil","KOR",0.000159573901622454
"isr","mil","TWN",0.000138200063397933
"isr","mil","IND",0.0363954838807088
"isr","mil","CAN",0.00187793302128508
"isr","mil","USA",0.0662940131254223
"isr","mil","MEX",0.00515776321833955
"isr","mil","BRA",0.00940779584570303
"isr","mil","RUS",0.00360029252253558
"isr","mil","LAM",0.00969976050856971
"isr","mil","EUR",0.0885996601430268
"isr","mil","ROE",0.0103660603581938
"isr","mil","ASI",0.000640023440021166
"isr","mil","REA",0.0032571123821161
"isr","mil","ANZ",0.00427653019213362
"isr","mil","MES",0.0081406210250136
"isr","mil","AFR",0.00554395969028675
"isr","mil","IDZ",0.00227072529734388
"isr","pcr","CHN",0.00263559035653513
"isr","pcr","JPN",0.00199141083970232
"isr","pcr","KOR",4.09937481547849E-5
"isr","pcr","IND",0.00227810808287445
"isr","pcr","CAN",3.13655378397087E-6
"isr","pcr","USA",0.000150744372528039
"isr","pcr","MEX",0.000131853896160424
"isr","pcr","BRA",0.00385572966587792
"isr","pcr","RUS",3.65670500530172E-5
"isr","pcr","LAM",0.00154261778896448
"isr","pcr","EUR",0.000844559441691902
"isr","pcr","ROE",0.00024510584129104
"isr","pcr","ASI",0.000187872543017784
"isr","pcr","REA",0.00946893961591956
"isr","pcr","ANZ",8.59853011544866E-5
"isr","pcr","MES",0.000581144292086575
"isr","pcr","AFR",0.00120720062410714
"isr","pcr","IDZ",8.31827126554575E-5
"isr","sgr","CHN",0.000956281483017842
"isr","sgr","JPN",0.000947219102751104
"isr","sgr","KOR",5.0620853943924E-5
"isr","sgr","IND",0.0090679403304116
"isr","sgr","CAN",0.00279152940468853
"isr","sgr","USA",0.000380838724897204
"isr","sgr","MEX",0.00176809030456931
"isr","sgr","BRA",0.00978570637727624
"isr","sgr","RUS",0.000678246280433605
"isr","sgr","LAM",0.0117011051743928
"isr","sgr","EUR",0.00371289205176215
"isr","sgr","ROE",0.00166005136427461
"isr","sgr","ASI",0.000775632739651822
"isr","sgr","REA",0.00374447788540721
"isr","sgr","ANZ",0.00187076461980478
"isr","sgr","MES",0.000572042816369674
"isr","sgr","AFR",0.00655113386559124
"isr","sgr","IDZ",3.63312926220892E-5
"isr","ofd","CHN",0.077200210067206
"isr","ofd","JPN",0.0419340299413687
"isr","ofd","KOR",0.00106305443486649
"isr","ofd","TWN",0.000545440989218168
"isr","ofd","IND",0.0329518402429518
"isr","ofd","CAN",0.0102303647205453
"isr","ofd","USA",0.0790134078163408
"isr","ofd","MEX",0.0375146689764824
"isr","ofd","BRA",0.0288653599210365
"isr","ofd","RUS",0.00734878064460338
"isr","ofd","LAM",0.0477904906637972
"isr","ofd","EUR",0.191531898152071
"isr","ofd","ROE",0.0227843903891592
"isr","ofd","ASI",0.00401218976590066
"isr","ofd","REA",0.012087398649719
"isr","ofd","ANZ",0.0119199035537337
"isr","ofd","MES",0.0314775614307281
"isr","ofd","AFR",0.0435720057928932
"isr","ofd","IDZ",0.00171292814479845
"isr","b_t","CHN",0.0311310763710001
"isr","b_t","JPN",0.0216252267611167
"isr","b_t","KOR",0.000401406562051713
"isr","b_t","TWN",0.000274609430606555
"isr","b_t","IND",0.0131475664531292
"isr","b_t","CAN",0.00662833534001991
"isr","b_t","USA",0.124587325533074
"isr","b_t","MEX",0.0185386319783569
"isr","b_t","BRA",0.0195832044910694
"isr","b_t","RUS",0.00250507527890731
"isr","b_t","LAM",0.0322296782050927
"isr","b_t","EUR",0.126331018788036
"isr","b_t","ROE",0.0100697348676832
"isr","b_t","ASI",0.00294192078826971
"isr","b_t","REA",0.00430649341162096
"isr","b_t","ANZ",0.00225707218816817
"isr","b_t","MES",0.0155443055128795
"isr","b_t","AFR",0.044743359283948
"isr","b_t","IDZ",0.00236208103647916
"isr","tex","CHN",0.0800093159517654
"isr","tex","JPN",0.0166280564562865
"isr","tex","KOR",0.00110960382478885
"isr","tex","TWN",0.00216571697445933
"isr","tex","IND",0.125442484079144
"isr","tex","CAN",0.00195376307513676
"isr","tex","USA",0.0195415160022355
"isr","tex","MEX",0.0088778269278733
"isr","tex","BRA",0.00937502129702937
"isr","tex","RUS",0.00194441435575725
"isr","tex","LAM",0.0173844463545797
"isr","tex","EUR",0.0893178437655463
"isr","tex","ROE",0.0310414368422454
"isr","tex","ASI",0.00307170707882994
"isr","tex","REA",0.0209331092678257
"isr","tex","ANZ",0.00140798795890897
"isr","tex","MES",0.0104294546804717
"isr","tex","AFR",0.0337901533167682
"isr","tex","IDZ",0.0115891025533887
"isr","wap","CHN",0.0525245753838958
"isr","wap","JPN",0.0180371739089784
"isr","wap","KOR",0.00103013674894564
"isr","wap","TWN",0.000245997008558591
"isr","wap","IND",0.0318258741996352
"isr","wap","CAN",0.0019973848154806
"isr","wap","USA",0.0382960159450643
"isr","wap","MEX",0.00596851690534881
"isr","wap","BRA",0.00991854520937525
"isr","wap","RUS",0.00129996233158514
"isr","wap","LAM",0.0191284821837894
"isr","wap","EUR",0.072108266683766
"isr","wap","ROE",0.0140575116354962
"isr","wap","ASI",0.000903845800325079
"isr","wap","REA",0.00815846058243774
"isr","wap","ANZ",0.000273332802761603
"isr","wap","MES",0.00931237789218453
"isr","wap","AFR",0.0477790963445179
"isr","wap","IDZ",0.000425437638660181
"isr","lea","CHN",0.0269042227298661
"isr","lea","JPN",0.00127090056424985
"isr","lea","KOR",0.000220453629150479
"isr","lea","TWN",0.000536678012830221
"isr","lea","IND",0.00753888355629422
"isr","lea","CAN",0.000452909265198049
"isr","lea","USA",0.000836401925135675
"isr","lea","MEX",0.00217801419895017
"isr","lea","BRA",0.00287831573301443
"isr","lea","RUS",0.000503523568035023
"isr","lea","LAM",0.00900506813214672
"isr","lea","EUR",0.0293557778612506
"isr","lea","ROE",0.0032897974845845
"isr","lea","ASI",0.000149181661051174
"isr","lea","REA",0.00145621571892185
"isr","lea","ANZ",0.00011046597864057
"isr","lea","MES",0.00354711157382052
"isr","lea","AFR",0.00440920665787993
"isr","lea","IDZ",0.00221062800365677
"isr","lum","CHN",0.0454421398787222
"isr","lum","JPN",0.0129344079801541
"isr","lum","KOR",0.000549217124604465
"isr","lum","TWN",0.00303336312785883
"isr","lum","IND",0.00338298655351958
"isr","lum","CAN",0.00744830216316495
"isr","lum","USA",0.0649946594536739
"isr","lum","MEX",0.00481850112983583
"isr","lum","BRA",0.00698398936463952
"isr","lum","RUS",0.00329114547093768
"isr","lum","LAM",0.00648312141800938
"isr","lum","EUR",0.101637917368675
"isr","lum","ROE",0.00608634698207155
"isr","lum","ASI",0.00554093947866781
"isr","lum","REA",0.00114238545314341
"isr","lum","ANZ",0.00386147989617026
"isr","lum","MES",0.00174945820233799
"isr","lum","AFR",0.0715317215091661
"isr","lum","IDZ",0.00248711552497068
"isr","ppp","CHN",0.0589400584594165
"isr","ppp","JPN",0.0297493343186016
"isr","ppp","KOR",0.00215407247620021
"isr","ppp","TWN",0.00205034711503156
"isr","ppp","IND",0.0111507844977584
"isr","ppp","CAN",0.0252041142891047
"isr","ppp","USA",0.16706652548828
"isr","ppp","MEX",0.0128723395730268
"isr","ppp","BRA",0.037260075976464
"isr","ppp","RUS",0.00538763170255425
"isr","ppp","LAM",0.0282253135425107
"isr","ppp","EUR",0.214656491905057
"isr","ppp","ROE",0.0177487563779694
"isr","ppp","ASI",0.00482751722390676
"isr","ppp","REA",0.0016275687141465
"isr","ppp","ANZ",0.00573254498082224
"isr","ppp","MES",0.0139952748939861
"isr","ppp","AFR",0.0509435310538468
"isr","ppp","IDZ",0.00761429647228154
"isr","p_c","CHN",0.0398099596070483
"isr","p_c","JPN",0.0764709396399776
"isr","p_c","KOR",0.00100519891421123
"isr","p_c","TWN",0.00200612254084649
"isr","p_c","IND",0.0246917885061617
"isr","p_c","CAN",0.0351511992890966
"isr","p_c","USA",0.116842830339914
"isr","p_c","MEX",0.0198104629903088
"isr","p_c","BRA",0.00237606085956312
"isr","p_c","RUS",0.00599604713529695
"isr","p_c","LAM",0.105425600315409
"isr","p_c","EUR",0.0441535675696285
"isr","p_c","ROE",0.00841902182270366
"isr","p_c","ASI",0.00845555377731159
"isr","p_c","REA",0.0044450010129237
"isr","p_c","ANZ",0.000537722073499698
"isr","p_c","MES",0.00552126135071882
"isr","p_c","AFR",0.0119143031322889
"isr","p_c","IDZ",0.000443963236072958
"isr","crp","CHN",0.298753402623214
"isr","crp","JPN",0.13451738268445
"isr","crp","KOR",0.00595720294055236
"isr","crp","TWN",0.00758552984849261
"isr","crp","IND",0.0888376490121162
"isr","crp","CAN",0.0286805303314936
"isr","crp","USA",0.256539680380968
"isr","crp","MEX",0.0825713340188067
"isr","crp","BRA",0.0761041104277355
"isr","crp","RUS",0.00778060131744986
"isr","crp","LAM",0.0470044194208888
